Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
480943,Tom,Johnson,M,1995-10-22,141.61,2023-01-28,Patterson PLC,Clothing
162982,Patrick,Ballard,M,2005-10-19,125.09,2023-09-03,Evans Inc,Clothing
110177,Kenneth,Reid,F,2001-10-20,29.58,2023-09-24,"Rogers, Hampton and Smith",Restaurant
586829,Scott,Proctor,F,1955-11-01,266.59,2023-10-01,Howard Ltd,Market
13869,Jill,Thompson,F,1967-10-29,1404.95,2023-04-10,"Gamble, Chavez and Riley",Travel
565583,Marie,Martinez,M,1954-11-01,2048.64,2023-05-28,Cortez-Nelson,Travel
341895,Tammy,Park,F,1949-11-02,158.02,2023-02-18,"Crawford, Fisher and Gutierrez",Cosmetic
112384,David,Manning,M,1957-10-31,70.78,2023-09-08,Hutchinson PLC,Restaurant
22642,Kim,Ortiz,M,1975-10-27,141.18,2023-01-16,Watson PLC,Electronics
771842,Kristen,Yu,F,1971-10-28,70.3,2023-06-09,"Higgins, Johnson and Mcpherson",Cosmetic
643002,Douglas,Mitchell,,1956-10-31,737.36,2023-06-21,Underwood-Smith,Electronics
298306,Jason,Smith,,1980-10-25,116.77,2023-01-31,"Abbott, Knox and Higgins",Clothing
683329,Justin,Ward,M,1980-10-25,87.41,2023-03-01,Potter-Williamson,Restaurant
586285,Patrick,Bernard,,2005-10-19,40.62,2023-05-15,"Evans, Thompson and Mckinney",Restaurant
116370,Emily,Boyer,M,1990-10-23,60.45,2023-05-15,Rios PLC,Restaurant
948747,Julie,Flores,F,1952-11-01,408.97,2023-09-26,"Griffin, Adams and Morgan",Electronics
705346,Brandon,Buchanan,,1950-11-02,160.44,2023-06-17,"Burnett, Simon and Carter",Cosmetic
30148,Sean,Willis,M,1993-10-22,453.83,2023-04-18,Bruce Group,Electronics
74400,Nicole,Jensen,M,1965-10-29,137.98,2023-04-26,Perez-Washington,Travel
33431,Charles,Brown,F,1949-11-02,11.97,2023-08-22,Jackson Ltd,Restaurant
747455,Matthew,Page,F,2004-10-19,275.86,2023-03-08,Davis and Sons,Market
95056,Leslie,James,M,1992-10-22,90.07,2023-06-17,Mcclure-Soto,Restaurant
426016,Thomas,Reed,F,1954-11-01,47.87,2023-08-08,Adams-Ellis,Restaurant
951139,Andrew,Johnson,F,1999-10-21,406.72,2023-04-10,Lewis-Nelson,Market
2706,Melanie,White,,1952-11-01,60.08,2023-05-30,Grant LLC,Restaurant
203692,Trevor,Williams,M,1964-10-29,320.29,2023-08-21,Watkins Ltd,Electronics
954175,Thomas,Silva,,1987-10-24,1806.23,2023-01-20,Good and Sons,Travel
89818,Elaine,Smith,F,1990-10-23,86.76,2023-09-19,"Perkins, Mcgee and Reed",Cosmetic
580782,Mallory,Gillespie,,1990-10-23,65.86,2023-02-09,Bennett Inc,Restaurant
348813,Jennifer,Doyle,M,1997-10-21,320.37,2023-03-09,"Rosales, Bell and Lamb",Market
479832,Jacqueline,Massey,F,1971-10-28,99.62,2023-05-11,"Reynolds, Lee and Murray",Restaurant
631490,Caitlin,Jones,M,1967-10-29,934.35,2023-07-24,"Drake, Ortiz and Soto",Travel
60452,Kevin,Peterson,M,1997-10-21,910.83,2023-03-06,Livingston and Sons,Travel
941377,Kevin,Hunt,M,2000-10-20,161.75,2023-07-07,Turner-Harris,Cosmetic
89019,Adam,Schmidt,F,1951-11-02,82.63,2023-05-26,Moore-Robbins,Restaurant
546520,Jessica,Stevenson,,2005-10-19,137.79,2023-02-26,"Nelson, Blevins and Sweeney",Clothing
916109,Randy,Hughes,M,1967-10-29,172.26,2023-01-25,"Gutierrez, Clark and Williams",Travel
603181,Derek,Burns,M,1994-10-22,261.17,2023-01-01,"Pearson, Rivera and King",Market
749468,Dana,Lopez,F,1993-10-22,308.17,2023-08-01,Jordan-Hall,Market
513360,Michael,Snyder,F,1993-10-22,79.75,2023-06-03,Cohen-Martinez,Clothing
682675,Jamie,Bennett,M,1960-10-30,20.77,2023-08-23,Myers-Cook,Market
148585,Brandon,Fox,M,1948-11-02,21.87,2023-01-06,"Green, Silva and Hale",Restaurant
409982,Patrick,Frye,F,1996-10-21,125.23,2023-09-30,Hamilton-Davis,Clothing
351529,Jeffrey,Sawyer,F,2005-10-19,2300.94,2023-07-01,Hendricks LLC,Travel
586273,Dan,Ray,,1974-10-27,172.66,2023-05-19,"Harrison, Gonzalez and Huynh",Electronics
675982,Earl,Figueroa,F,1983-10-25,315.04,2023-02-05,Fields-Edwards,Electronics
811826,Christopher,Adams,F,1951-11-02,363.72,2023-10-09,"Wells, Farrell and Lopez",Market
255875,Cynthia,Wong,F,1952-11-01,163.51,2023-01-06,"Lewis, Koch and Ayers",Market
988777,Natalie,Hamilton,M,1968-10-28,371.54,2023-09-15,Silva Group,Market
364055,Amanda,Mueller,M,1977-10-26,93.19,2023-08-18,Wall-Sanchez,Cosmetic
258034,Alyssa,Nielsen,F,1990-10-23,199.75,2023-09-21,West-Haynes,Clothing
146562,Jennifer,Edwards,M,2000-10-20,173.31,2023-07-21,"Evans, Jordan and Wong",Cosmetic
621928,Ethan,Martin,F,1976-10-26,569.24,2023-03-13,Ramirez Group,Electronics
494893,Christopher,Mills,M,1951-11-02,128.09,2023-09-08,Lee PLC,Cosmetic
414778,Christopher,Evans,F,1948-11-02,295.28,2023-07-02,Webb-Smith,Clothing
302667,Melissa,Gordon,F,1986-10-24,139.36,2023-09-18,Herrera-Aguilar,Travel
207857,Matthew,Welch,,2002-10-20,669.18,2023-03-10,Scott-Fuller,Travel
537909,Alan,Ali,M,1950-11-02,49.82,2023-03-29,King Inc,Cosmetic
459094,Frank,Atkinson,M,1965-10-29,34.63,2023-08-31,Smith LLC,Restaurant
726548,Sarah,Phillips,F,1967-10-29,9.7,2023-03-08,"Zimmerman, Bennett and Wilcox",Market
656089,Shannon,Medina,M,1959-10-31,221.31,2023-02-13,Drake-Cunningham,Market
40103,Jeffrey,Mclaughlin,F,1987-10-24,442.13,2023-05-10,Austin PLC,Market
975327,Kelly,Dalton,F,1989-10-23,907.25,2023-07-31,Smith Inc,Electronics
678875,Amber,Tyler,F,1992-10-22,84.37,2023-05-05,Roberts Inc,Restaurant
64978,Alexandra,Richardson,M,1987-10-24,395.05,2023-10-12,Maddox-Martinez,Market
973829,Phillip,Wilson,,1982-10-25,59.26,2023-04-19,Wilson-Davis,Restaurant
683579,Lauren,Gutierrez,,1949-11-02,67.66,2023-04-24,"Neal, Barnes and Hensley",Cosmetic
337380,David,Collier,M,1962-10-30,174.09,2023-03-25,Thompson LLC,Market
199899,Misty,Ferguson,M,1983-10-25,95.52,2023-03-20,"Peterson, Porter and Gonzalez",Restaurant
339262,Julie,Roach,F,1981-10-25,285.38,2023-06-19,Williams-Powell,Clothing
573740,Jason,Davis,F,2001-10-20,87.68,2023-02-19,Gonzalez-Watson,Electronics
111872,Crystal,Ortiz,M,2005-10-19,17.54,2023-03-16,Williams-Schultz,Restaurant
7309,Andrew,Gonzalez,F,1990-10-23,91.01,2023-09-21,Garcia-Potts,Cosmetic
869759,David,Ray,F,1966-10-29,13.1,2023-05-06,"Gonzalez, Jones and Mcpherson",Restaurant
299480,Rebecca,Smith,F,1960-10-30,661.96,2023-04-18,"Jones, Ho and Rodriguez",Electronics
940515,Denise,Lawrence,M,1983-10-25,828.22,2023-02-06,Bond Ltd,Electronics
555658,Christopher,Klein,M,2004-10-19,12.73,2023-08-16,Preston-Weiss,Cosmetic
554216,Nicholas,Cook,M,1954-11-01,152.35,2023-08-12,Jacobs LLC,Cosmetic
142020,Katelyn,Daniel,M,1983-10-25,449.39,2023-08-11,Davis PLC,Market
161186,Justin,Shaw,F,1955-11-01,208.19,2023-02-05,Franco Inc,Clothing
600176,Kelsey,Hampton,F,1953-11-01,421.47,2023-04-18,Ryan-Simmons,Market
543631,Tracey,Stevens,F,1986-10-24,334.93,2023-04-03,"Castillo, Barrera and Walker",Market
831594,Bill,Taylor,F,1978-10-26,133.21,2023-08-07,"Wilson, Campbell and Rodgers",Electronics
999129,Lori,Ramirez,,1979-10-26,177.43,2023-05-14,Guzman LLC,Cosmetic
656912,Rebecca,Sutton,,1985-10-24,24.79,2023-05-18,"Armstrong, Hughes and Williams",Restaurant
142307,Caleb,Watson,M,1983-10-25,449.11,2023-03-30,Merritt Ltd,Electronics
573898,Megan,Griffin,M,1965-10-29,67.49,2023-01-26,Peters-Garcia,Restaurant
28927,Madison,Rios,M,1948-11-02,130.55,2023-08-27,Lopez-Lee,Clothing
211982,Laura,Brown,,1995-10-22,75.12,2023-08-19,Brown and Sons,Cosmetic
82262,Emily,Kim,F,1992-10-22,44.09,2023-09-12,Brown PLC,Clothing
899417,Sara,Clark,M,1991-10-23,93.91,2023-04-17,Johnson LLC,Cosmetic
357425,Maurice,Santos,M,1984-10-24,612.91,2023-07-10,Serrano-Robinson,Electronics
843384,Vanessa,Frey,M,1951-11-02,1080.6,2023-07-26,Melton-Wright,Travel
640881,Gerald,Mckee,M,1977-10-26,47.23,2023-03-26,Stephens-Brooks,Restaurant
64341,Sharon,Anderson,M,1973-10-27,155.45,2023-06-27,"Frank, Cooper and Harris",Clothing
182935,Jon,Jones,F,1992-10-22,19.68,2023-05-03,"Moore, Andrade and Barton",Restaurant
393918,Megan,Owens,M,1992-10-22,110.37,2023-08-13,Wong-Jordan,Clothing
155104,Jessica,Rice,M,1992-10-22,140.4,2023-06-07,Sanchez Inc,Electronics
509580,Robert,Smith,F,2002-10-20,429.17,2023-02-01,Powell and Sons,Electronics
29388,Anthony,Ramirez,M,1980-10-25,108.51,2023-02-12,Rodriguez and Sons,Clothing
18693,Jonathan,Carlson,F,1951-11-02,56.55,2023-04-09,"Perez, Nolan and Harvey",Restaurant
995383,Cameron,Palmer,M,1989-10-23,2150.07,2023-04-22,"Williamson, Harrison and Saunders",Travel
271565,Jeffery,Harrison,M,1979-10-26,231.6,2023-09-30,Goodman Group,Clothing
520594,Robin,Fox,M,1975-10-27,192.94,2023-01-29,Sparks PLC,Cosmetic
721410,Allison,Thomas,F,2005-10-19,2694.11,2023-01-09,"Carter, Martinez and Nguyen",Travel
148869,Deborah,Weeks,F,2000-10-20,1923.13,2023-06-27,Neal-Thompson,Travel
589445,Gabriela,Watson,F,1961-10-30,132.24,2023-04-07,Preston Ltd,Clothing
721611,Robert,Pacheco,F,1999-10-21,2896.63,2023-02-06,"Key, Clark and Moore",Travel
883832,David,Kramer,F,1994-10-22,491.54,2023-05-17,Vargas Group,Electronics
675849,David,Bailey,M,1984-10-24,448.96,2023-09-13,Huerta-Lambert,Electronics
4427,Emily,Hill,M,1954-11-01,215.7,2023-01-12,Owens-Huff,Clothing
258616,Brittany,Cordova,F,1949-11-02,662.25,2023-08-15,Cox-Williams,Electronics
101496,Thomas,Hunter,M,1987-10-24,173.37,2023-06-18,Reyes Ltd,Market
192397,Lisa,Moreno,M,1990-10-23,847.45,2023-05-24,"Russell, Yang and Diaz",Travel
332142,Matthew,Taylor,,1998-10-21,598.82,2023-07-15,Herrera-Patel,Electronics
761444,Amanda,Griffin,F,1968-10-28,81.11,2023-05-18,Johnson Ltd,Restaurant
787615,Patrick,Graham,M,1982-10-25,181.88,2023-05-30,Davis Inc,Market
568183,Daisy,Martin,M,1969-10-28,366.07,2023-03-25,Mann Group,Electronics
981921,Joseph,Hunter,,1954-11-01,26.85,2023-08-01,Hurst-Davis,Restaurant
256117,Anna,Roberts,F,1993-10-22,40.07,2023-07-27,"Miller, Baker and Howell",Restaurant
877383,Corey,Wright,M,1989-10-23,295.42,2023-05-02,Austin-Hernandez,Clothing
90493,Wanda,Harrison,F,1968-10-28,955.09,2023-01-20,Lara-Sanders,Electronics
954730,Christian,Stanton,,1960-10-30,97.14,2023-08-15,Parker-Riley,Clothing
621822,Samuel,Gonzalez,M,1978-10-26,28.83,2023-09-13,Russell and Sons,Market
726156,Jesse,Caldwell,M,1974-10-27,67.47,2023-01-19,Walker-Huang,Restaurant
869594,Justin,Gentry,M,1985-10-24,370.75,2023-05-11,Schultz-Hall,Electronics
753372,Robert,Wright,M,1954-11-01,376.53,2023-06-08,Miller and Sons,Electronics
213470,Susan,Lamb,F,1976-10-26,61.71,2023-05-22,Frederick Group,Restaurant
830631,Christopher,Dennis,,1981-10-25,766.73,2023-08-06,Shaffer-Flores,Travel
863245,Craig,Marshall,F,1996-10-21,253.55,2023-08-02,"Mann, Young and Barnett",Clothing
436898,Timothy,Luna,,1949-11-02,34.45,2023-04-24,Drake LLC,Cosmetic
417658,Sheryl,Wong,M,1949-11-02,131.55,2023-05-29,"King, Barrett and Navarro",Market
198692,Kevin,Farmer,M,1971-10-28,56.87,2023-04-06,"Smith, Matthews and Porter",Cosmetic
265280,Jennifer,Martin,F,1953-11-01,1123.26,2023-08-01,"Harris, Black and Delgado",Travel
448507,Charles,Alexander,F,1994-10-22,25.2,2023-07-09,"Barry, Lopez and Chan",Market
531848,Joseph,Coleman,M,1995-10-22,923.48,2023-06-14,Rice and Sons,Electronics
476900,Kathleen,Burke,F,1948-11-02,168.88,2023-05-22,Rocha-Gregory,Cosmetic
451830,Donald,Myers,M,1979-10-26,163.74,2023-03-17,"Bray, Richardson and Woods",Cosmetic
639880,Cathy,Maxwell,F,1956-10-31,425.78,2023-02-07,Zamora LLC,Electronics
785263,Andrea,Carter,F,1988-10-23,2872.56,2023-09-12,"Roberts, Bradley and Shields",Travel
92482,Robert,Fuller,F,1994-10-22,885.77,2023-10-08,Powell-Hamilton,Electronics
99128,Courtney,Gray,M,1959-10-31,134.42,2023-06-15,Alvarez-Freeman,Cosmetic
406836,Nicole,Lynn,M,1996-10-21,65.16,2023-08-13,Vaughn-Valentine,Cosmetic
878769,Valerie,Young,M,1990-10-23,403.05,2023-01-28,"Lopez, Hernandez and Jackson",Market
951033,Valerie,Hernandez,M,1972-10-27,1915.42,2023-09-05,Adkins-Drake,Travel
413639,Thomas,Petersen,F,1963-10-30,55.76,2023-02-21,Orr Group,Restaurant
681446,Amanda,Hanson,M,1949-11-02,311.42,2023-08-03,Clark-Woodward,Market
81814,Jorge,Odonnell,,1964-10-29,898.21,2023-09-03,Tapia-Ellis,Electronics
198219,Courtney,Castillo,F,1959-10-31,275.07,2023-04-02,Berger-Lowe,Market
778054,Brian,Larsen,M,1978-10-26,2515.14,2023-07-10,Phillips Group,Travel
904676,Michael,Miller,,2002-10-20,210.25,2023-09-05,Colon Group,Clothing
565751,James,Smith,M,1997-10-21,91.16,2023-05-21,Davis and Sons,Restaurant
40603,Gary,Reynolds,,1978-10-26,193.57,2023-03-23,Le-Ellis,Clothing
637468,Robert,Page,M,1992-10-22,212.69,2023-06-23,Clark-Vazquez,Clothing
423128,Molly,Adams,F,1980-10-25,240.1,2023-02-20,"Nelson, Brown and Lambert",Market
903795,Kara,Thompson,M,1957-10-31,36.91,2023-01-27,Smith-Hanson,Restaurant
58944,Jessica,Pratt,F,2003-10-20,174.06,2023-06-08,Mcdonald-Miller,Clothing
546146,Maria,Smith,F,1951-11-02,94.36,2023-01-23,Swanson Group,Cosmetic
174653,Derek,James,F,1956-10-31,21.08,2023-01-04,Thornton Ltd,Cosmetic
324897,Aaron,Howard,M,1980-10-25,1713.5,2023-09-29,Davis and Sons,Travel
584856,James,Lee,F,1979-10-26,398.04,2023-04-13,Williams-Allen,Market
96736,Bianca,Paul,F,2001-10-20,81.79,2023-02-18,Dodson-Price,Cosmetic
775661,Paula,Cole,,1985-10-24,53.01,2023-06-12,Allen-Chavez,Market
913037,Arthur,Carter,M,1992-10-22,208.81,2023-07-24,Moore and Sons,Clothing
617499,Christine,Juarez,M,1958-10-31,35.26,2023-09-25,Hopkins-Hernandez,Clothing
756500,Michelle,Gibson,M,1971-10-28,344.3,2023-03-17,Strickland LLC,Market
647180,Brett,Jones,M,1988-10-23,754.03,2023-02-07,"Miller, Wilson and Williamson",Electronics
56982,Crystal,Wilson,M,1987-10-24,2438.08,2023-05-22,Summers-Harper,Travel
708806,Kevin,Page,F,1985-10-24,1499.86,2023-03-01,Rice Ltd,Travel
18032,Sarah,Hudson,F,2001-10-20,183.61,2023-03-26,Franco-Andrews,Cosmetic
429812,Eric,Bradford,F,1987-10-24,967.55,2023-08-24,Barron LLC,Electronics
781589,Jimmy,Baxter,M,1977-10-26,30.94,2023-05-29,Stephens-Johnson,Restaurant
970239,Ryan,Roman,M,1948-11-02,166.47,2023-07-16,Keller-Walker,Clothing
504400,Timothy,Smith,M,1948-11-02,2151.15,2023-04-12,Kim-Frey,Travel
907855,Elizabeth,Meadows,M,1951-11-02,299.0,2023-05-22,Rogers-Lindsey,Clothing
618249,Lisa,Cohen,M,1949-11-02,307.61,2023-01-02,Mitchell-Avery,Market
850760,Christopher,Richardson,F,1963-10-30,211.81,2023-04-10,Stewart and Sons,Clothing
699135,Jordan,Fields,M,1964-10-29,158.5,2023-05-10,"Dawson, Good and Roth",Travel
2242,Alexander,Collins,,2005-10-19,251.98,2023-04-18,"Stewart, Hayden and Michael",Electronics
5155,Tyler,Ramirez,M,1956-10-31,388.21,2023-03-17,Wright and Sons,Market
945128,Jennifer,Stuart,M,1964-10-29,982.36,2023-01-31,Alvarez Inc,Travel
917879,Brandon,Duffy,F,1952-11-01,118.33,2023-02-27,"Brown, Johnson and Smith",Electronics
602426,Veronica,Jennings,M,1994-10-22,230.04,2023-04-26,"Gordon, Lewis and George",Clothing
505646,James,Dominguez,F,1980-10-25,190.81,2023-02-12,Anderson Group,Cosmetic
465808,Angela,Ali,F,1988-10-23,65.88,2023-01-13,"Yoder, Wagner and Anderson",Clothing
544940,William,Thomas,M,1962-10-30,424.55,2023-03-04,Mitchell LLC,Electronics
959468,Nicole,Jimenez,F,1968-10-28,380.77,2023-09-14,Williams-Rice,Market
467955,Gina,Marshall,M,1984-10-24,62.05,2023-10-08,"Romero, Rhodes and Smith",Market
504320,Brenda,Grant,F,1970-10-28,197.9,2023-05-03,Freeman-Knapp,Cosmetic
917326,Matthew,Humphrey,M,1961-10-30,72.0,2023-06-05,"Armstrong, Shah and Nelson",Restaurant
596473,Julie,Ramirez,M,1967-10-29,206.45,2023-09-20,"Wall, Travis and Graham",Clothing
88766,Angela,Shannon,M,1969-10-28,1811.94,2023-09-28,"Hernandez, Vasquez and Berry",Travel
592216,Rebecca,Villarreal,M,1962-10-30,360.5,2023-08-19,Oliver-Martin,Electronics
224367,Cindy,Torres,M,1993-10-22,40.75,2023-05-02,Mccarthy Inc,Cosmetic
797723,Sean,Crosby,M,1976-10-26,297.78,2023-03-27,"Gibson, Farmer and Reed",Clothing
813315,Molly,Norton,F,1991-10-23,499.93,2023-08-07,Gomez-Fox,Travel
951092,Roger,Neal,M,1952-11-01,2825.67,2023-04-15,"Jones, Glenn and Abbott",Travel
668226,Regina,Butler,M,1957-10-31,2851.67,2023-06-30,"Barr, Smith and Bennett",Travel
82736,Jacob,Martin,M,1961-10-30,2593.22,2023-09-14,"James, Vaughn and Davis",Travel
77468,Matthew,Johnson,F,2003-10-20,147.29,2023-07-18,George Inc,Market
344026,Edward,Mclaughlin,F,1982-10-25,331.36,2023-07-24,Sanchez-Vega,Electronics
252223,Michael,Smith,F,1980-10-25,506.62,2023-03-09,French LLC,Travel
187604,Eric,Bennett,M,1971-10-28,34.64,2023-02-22,Jones-Miranda,Clothing
441381,Jack,Harris,M,1978-10-26,197.41,2023-02-22,Cowan-Zimmerman,Electronics
995827,Hannah,Freeman,F,1953-11-01,420.7,2023-08-22,Kirby Ltd,Travel
781715,Lisa,Shepherd,F,1959-10-31,370.3,2023-02-04,"Hawkins, Mathis and Chen",Electronics
494629,Marvin,Roth,F,2005-10-19,138.84,2023-02-18,"Stanton, Hall and Lutz",Clothing
234749,Heather,Stewart,F,1955-11-01,27.73,2023-02-26,Bennett PLC,Clothing
58952,John,Cooley,M,1975-10-27,331.12,2023-04-10,"Monroe, Kelly and Martinez",Electronics
519048,Patricia,Stein,F,1974-10-27,33.88,2023-06-23,Berger-King,Cosmetic
786453,Nina,Hicks,,1972-10-27,42.55,2023-05-23,Smith-Maldonado,Market
777025,David,Mccann,M,1985-10-24,176.65,2023-04-17,Jackson Inc,Clothing
245831,Erik,Gonzalez,F,1979-10-26,113.33,2023-09-06,King Ltd,Clothing
104394,Melissa,Zhang,F,1971-10-28,41.33,2023-09-15,Yang Ltd,Restaurant
24861,Stephen,Lynch,F,1951-11-02,20.66,2023-07-06,Chambers Group,Restaurant
850754,Stacey,Brown,F,1985-10-24,449.55,2023-01-19,"Walker, Reese and Gonzales",Market
380540,Steven,Lynn,F,1958-10-31,584.15,2023-03-10,Fitzgerald-Miranda,Electronics
685919,Jodi,Kennedy,F,1973-10-27,288.15,2023-07-29,Welch-Singh,Electronics
609686,James,Rogers,M,1958-10-31,482.29,2023-05-26,Hunt Ltd,Market
424050,Christina,Ortega,,1977-10-26,84.16,2023-01-08,Mcgee-Olson,Restaurant
913636,Kristina,Freeman,F,1974-10-27,36.47,2023-05-08,Franklin Ltd,Restaurant
297701,Michael,Odonnell,,1984-10-24,80.23,2023-09-23,Sheppard-Martin,Clothing
69012,Christopher,Adams,,2004-10-19,74.21,2023-05-12,"Armstrong, Hendrix and Banks",Restaurant
289202,Ashley,Waller,M,1978-10-26,82.5,2023-10-07,Johnson PLC,Cosmetic
134577,Christopher,Hernandez,,1957-10-31,62.88,2023-09-21,"Harrison, Whitaker and Owens",Clothing
104453,Wyatt,Jacobs,M,1961-10-30,74.07,2023-08-17,Leon Group,Restaurant
954223,Debbie,Robinson,F,1961-10-30,38.09,2023-08-07,"Parker, Brown and Charles",Restaurant
530977,Nicholas,Miller,M,1952-11-01,417.04,2023-06-06,Robertson-Hall,Electronics
922075,Erin,Poole,M,1968-10-28,156.93,2023-05-19,White and Sons,Cosmetic
174567,David,Rivas,F,1981-10-25,52.06,2023-06-16,Russell and Sons,Cosmetic
485931,Andrew,Weber,,1998-10-21,285.24,2023-06-29,Romero LLC,Electronics
656196,Shane,Hamilton,,1981-10-25,33.37,2023-04-11,Adams LLC,Restaurant
12162,Matthew,Wells,M,1970-10-28,871.68,2023-01-31,Fischer-Harris,Electronics
733500,David,Farmer,F,1966-10-29,321.65,2023-08-15,Maxwell PLC,Market
163640,Ricky,Roberts,M,1975-10-27,230.81,2023-03-29,"Lee, Love and Kemp",Clothing
134385,Valerie,Lawrence,M,1992-10-22,84.53,2023-03-26,"Hamilton, Choi and Barton",Restaurant
291139,Sharon,Rocha,,1960-10-30,428.51,2023-04-16,"Walter, Fischer and Wilson",Market
515144,Christina,Murray,F,1980-10-25,1363.23,2023-05-21,Rivera LLC,Travel
772304,Ricardo,Robinson,F,1955-11-01,144.49,2023-08-11,"Trevino, Edwards and Thompson",Cosmetic
732275,Joel,Morgan,M,1971-10-28,191.21,2023-09-29,Cobb LLC,Clothing
246148,Curtis,Mendoza,M,1976-10-26,401.47,2023-01-02,Beck PLC,Travel
940824,Benjamin,Brown,F,1999-10-21,59.78,2023-05-27,"Hill, Davis and Riley",Cosmetic
604965,Karen,Duncan,M,1981-10-25,30.97,2023-07-29,Hunter-Reynolds,Cosmetic
481610,Lisa,Smith,F,2000-10-20,144.57,2023-09-13,Williams-Alvarez,Cosmetic
457102,Daniel,Turner,F,1978-10-26,926.17,2023-08-16,Ramirez LLC,Travel
307362,Robert,Williams,F,1970-10-28,148.96,2023-03-27,Johnson-Warren,Clothing
874557,Daniel,Mahoney,M,1962-10-30,160.35,2023-08-07,Swanson Group,Cosmetic
42789,Jeffery,Jackson,M,2003-10-20,747.81,2023-07-02,Moran and Sons,Electronics
770860,Daniel,Torres,F,1956-10-31,347.79,2023-07-17,Cardenas-Taylor,Market
634132,Bryan,Duncan,M,1972-10-27,116.55,2023-08-08,"Gordon, Hanna and Jones",Cosmetic
955039,Kathleen,Payne,M,1963-10-30,36.83,2023-06-08,Jimenez-Odom,Restaurant
219686,Dale,Vazquez,,1964-10-29,597.03,2023-09-24,Smith PLC,Electronics
596185,Veronica,Barrett,M,1981-10-25,173.45,2023-07-09,"Mendoza, Young and Willis",Cosmetic
257911,Patrick,Conrad,M,1950-11-02,331.51,2023-04-30,Liu-Robinson,Electronics
790430,Nicholas,Miller,F,1991-10-23,258.94,2023-01-13,Smith-Chavez,Clothing
989775,Robert,Spencer,M,1994-10-22,139.81,2023-05-09,Smith-Weiss,Electronics
435030,Janet,Young,,2001-10-20,109.4,2023-08-16,"Young, Barker and Jones",Market
108633,Erin,Davis,F,1992-10-22,73.06,2023-01-18,Salinas PLC,Clothing
433301,Sonya,Wilson,,2003-10-20,291.29,2023-01-19,Stewart-Davis,Clothing
626631,Jason,Stone,F,1958-10-31,98.7,2023-02-02,Pacheco-Ortiz,Cosmetic
46028,Monica,Garcia,F,1958-10-31,359.33,2023-07-26,"Le, Hernandez and Knight",Electronics
89404,Christopher,Reyes,F,1978-10-26,165.64,2023-08-15,"Pittman, Smith and Greene",Cosmetic
470131,Derek,Bartlett,F,1957-10-31,830.18,2023-01-02,"Gilbert, Coleman and Marshall",Electronics
517813,Matthew,Smith,M,1949-11-02,2343.29,2023-03-27,"Castro, Banks and Aguilar",Travel
182565,James,Smith,F,1993-10-22,167.35,2023-10-13,Robinson PLC,Cosmetic
191026,Kevin,Perry,M,1968-10-28,102.05,2023-04-26,Greene-Larson,Electronics
875152,Amy,Reilly,M,1955-11-01,47.36,2023-03-21,"Ware, Ortiz and Lopez",Restaurant
490771,Blake,Kent,M,1951-11-02,374.3,2023-08-21,Howard-Powell,Electronics
516201,Clayton,Watson,F,1985-10-24,585.68,2023-03-30,Mcconnell-Higgins,Electronics
598125,Matthew,Montes,F,1956-10-31,447.45,2023-03-24,"Mccall, Price and Williams",Market
444936,Aaron,Lewis,F,2002-10-20,1525.16,2023-03-30,"Dyer, Rollins and Farley",Travel
270200,Mark,Yu,M,1976-10-26,169.27,2023-03-03,Williams-Griffin,Cosmetic
693877,Edward,Campbell,M,1999-10-21,78.93,2023-03-28,Haney and Sons,Electronics
924858,Emily,Hayes,,1976-10-26,1168.33,2023-08-16,"Sanders, Barnes and Smith",Travel
671607,Leslie,Taylor,,1956-10-31,22.13,2023-03-24,Meyer Inc,Market
957720,Jennifer,Myers,F,1955-11-01,188.26,2023-04-17,"Smith, Jordan and Harris",Travel
333924,David,Barajas,F,1990-10-23,22.53,2023-05-10,"Thomas, Price and Lopez",Restaurant
670178,Courtney,Spence,,2002-10-20,855.73,2023-08-27,Turner-Clark,Electronics
852251,Jessica,Peterson,M,1995-10-22,731.19,2023-09-30,"Thompson, Powell and Mcdonald",Electronics
277359,Anna,Rich,F,1996-10-21,84.14,2023-05-30,Hill PLC,Clothing
548219,Ronald,Sheppard,F,1990-10-23,395.05,2023-03-27,Garcia LLC,Market
271689,Caitlin,Harper,,1983-10-25,83.28,2023-04-10,Cummings and Sons,Restaurant
310546,Deborah,Nguyen,M,1966-10-29,158.04,2023-08-28,Burns PLC,Cosmetic
182101,Edward,Shelton,F,1949-11-02,17.81,2023-02-26,"Martin, Montgomery and Peters",Restaurant
970354,Ryan,Hogan,M,1966-10-29,90.52,2023-08-08,Henderson-Bowen,Cosmetic
936552,Kelly,Case,M,1988-10-23,97.04,2023-07-27,Wright LLC,Restaurant
831494,Russell,Morales,F,1981-10-25,374.86,2023-06-03,Edwards and Sons,Electronics
472267,Dustin,Cooper,,2002-10-20,23.65,2023-10-02,Duarte-Boyle,Restaurant
801179,Paula,Ritter,M,1966-10-29,2900.71,2023-09-14,Willis-Bailey,Travel
654380,Emma,Jones,F,1976-10-26,1805.39,2023-09-27,Young-Calderon,Travel
638288,Alexa,West,F,1991-10-23,109.19,2023-03-15,Vasquez LLC,Electronics
57226,Nicole,Moses,M,1951-11-02,29.24,2023-08-05,Mendez-Welch,Restaurant
